OrderID,OrderDate,CustomerID,ProductName,Category,Quantity,UnitPrice,Revenue,Region,MarketingChannel,PaymentMethod
2976,2024-08-27,1109,Water Bottle,Sports,3,385.27,1155.81,Africa,Google Ads,Apple Pay
2977,2024-04-06,1119,Wireless Headphones,Electronics,5,25.98,129.9,North America,Email,PayPal
2978,2025-06-08,1422,Water Bottle,Sports,1,109.42,109.42,Europe,Organic Search,PayPal
2979,2024-12-23,1135,Running Shoes,Fashion,1,463.44,463.44,North America,Meta Ads,PayPal
2980,2024-03-28,1312,Wireless Headphones,Electronics,3,236.1,708.3,Europe,Google Ads,Apple Pay
2981,2024-10-13,1033,Wireless Headphones,Electronics,1,359.49,359.49,Africa,Referral,Apple Pay
2982,2024-04-12,1289,Yoga Mat,Sports,2,149.95,299.9,Europe,Referral,Credit Card
2983,2024-03-01,1318,Denim Jacket,Fashion,5,168.59,842.95,Europe,Meta Ads,Apple Pay
2984,2025-07-11,1487,Denim Jacket,Fashion,1,301.94,301.94,Australia,Organic Search,PayPal
2985,2025-02-03,1130,LED Desk Lamp,Furniture,4,118.25,473.0,Europe,Email,Credit Card
2986,2025-05-22,1431,Laptop Backpack,Accessories,2,109.05,218.1,North America,Email,PayPal
2987,2024-06-25,1214,Smart Watch,Electronics,1,276.11,276.11,Australia,Google Ads,Credit Card
2988,2024-07-16,1156,Water Bottle,Sports,5,227.18,1135.9,Africa,Meta Ads,Credit Card
2989,2025-05-01,1006,Running Shoes,Fashion,5,211.69,1058.45,Europe,Google Ads,PayPal
2990,2024-02-05,1016,LED Desk Lamp,Furniture,3,394.13,1182.39,Europe,Organic Search,Bank Transfer
2991,2024-05-18,1035,LED Desk Lamp,Furniture,3,114.37,343.11,Australia,Referral,Credit Card
2992,2024-01-11,1173,Denim Jacket,Fashion,4,310.36,1241.44,North America,Google Ads,Credit Card
2993,2025-05-21,1124,Running Shoes,Fashion,3,478.55,1435.65,Australia,Google Ads,Credit Card
2994,2025-04-17,1110,LED Desk Lamp,Furniture,4,62.95,251.8,North America,Organic Search,PayPal
2995,2024-06-13,1047,Smart Watch,Electronics,2,279.46,558.92,Africa,Referral,Credit Card
2996,2025-06-05,1241,Smart Watch,Electronics,4,257.89,1031.56,Europe,Google Ads,Credit Card
2997,2024-09-16,1161,Laptop Backpack,Accessories,4,400.33,1601.32,Africa,Google Ads,PayPal
2998,2025-07-14,1413,Smart Watch,Electronics,4,420.43,1681.72,Africa,Email,Apple Pay
2999,2024-09-07,1208,Wireless Headphones,Electronics,2,416.03,832.06,Asia,Email,PayPal
3000,2024-07-07,1184,Running Shoes,Fashion,1,331.01,331.01,North America,Meta Ads,Apple Pay
3001,2024-07-04,1109,LED Desk Lamp,Furniture,3,382.56,1147.68,Europe,Google Ads,Apple Pay
3002,2024-11-08,1379,Denim Jacket,Fashion,4,443.98,1775.92,Africa,Referral,Credit Card
3003,2024-08-01,1345,Running Shoes,Fashion,4,327.95,1311.8,Asia,Email,Credit Card
3004,2024-08-18,1472,Running Shoes,Fashion,4,216.31,865.24,Africa,Referral,Apple Pay
3005,2025-07-24,1012,Running Shoes,Fashion,3,475.05,1425.15,Asia,Referral,Apple Pay
3006,2024-04-24,1195,Wireless Headphones,Electronics,2,70.77,141.54,Australia,Google Ads,Apple Pay
3007,2025-07-03,1297,Smart Watch,Electronics,2,406.6,813.2,Australia,Organic Search,Apple Pay
3008,2025-09-13,1410,Office Chair,Furniture,4,142.54,570.16,Australia,Organic Search,Bank Transfer
3009,2024-05-09,1109,Denim Jacket,Fashion,4,499.58,1998.32,North America,Referral,Apple Pay
3010,2024-11-15,1233,Laptop Backpack,Accessories,1,265.36,265.36,Europe,Organic Search,Credit Card
3011,2025-08-01,1056,LED Desk Lamp,Furniture,1,255.53,255.53,Australia,Referral,PayPal
3012,2024-03-28,1223,Laptop Backpack,Accessories,1,44.17,44.17,Australia,Referral,PayPal
3013,2025-02-06,1311,Running Shoes,Fashion,2,397.0,794.0,Europe,Email,Apple Pay
3014,2025-06-06,1223,Laptop Backpack,Accessories,4,473.38,1893.52,North America,Referral,PayPal
3015,2024-04-30,1114,LED Desk Lamp,Furniture,5,216.9,1084.5,Asia,Organic Search,PayPal
3016,2024-05-31,1365,Wireless Headphones,Electronics,2,51.64,103.28,Europe,Meta Ads,Bank Transfer
3017,2025-12-03,1480,Running Shoes,Fashion,1,192.45,192.45,Asia,Google Ads,PayPal
3018,2024-08-11,1001,Wireless Headphones,Electronics,1,28.72,28.72,Australia,Organic Search,PayPal
3019,2024-10-25,1380,Water Bottle,Sports,4,134.85,539.4,North America,Referral,Credit Card
3020,2024-01-04,1264,Office Chair,Furniture,5,388.7,1943.5,Australia,Google Ads,Credit Card
3021,2024-09-15,1060,Water Bottle,Sports,1,31.11,31.11,North America,Organic Search,PayPal
3022,2024-08-28,1071,Denim Jacket,Fashion,2,468.23,936.46,Australia,Referral,Bank Transfer
3023,2025-09-24,1022,Water Bottle,Sports,1,280.05,280.05,Asia,Email,Credit Card
3024,2025-07-14,1217,Denim Jacket,Fashion,3,206.48,619.44,North America,Google Ads,Credit Card
3025,2025-09-03,1417,LED Desk Lamp,Furniture,5,153.12,765.6,Europe,Meta Ads,Bank Transfer
3026,2024-05-01,1455,Smart Watch,Electronics,2,477.48,954.96,North America,Google Ads,Credit Card
3027,2024-11-21,1047,LED Desk Lamp,Furniture,5,329.97,1649.85,Asia,Email,PayPal
3028,2025-08-10,1492,Laptop Backpack,Accessories,2,486.93,973.86,Europe,Email,Credit Card
3029,2024-03-11,1185,Yoga Mat,Sports,3,386.07,1158.21,Asia,Organic Search,Bank Transfer
3030,2024-01-31,1228,Bluetooth Speaker,Electronics,4,472.86,1891.44,Australia,Referral,Apple Pay
3031,2024-10-17,1297,Laptop Backpack,Accessories,4,227.33,909.32,Europe,Google Ads,Credit Card
3032,2024-02-29,1281,Running Shoes,Fashion,3,442.99,1328.97,North America,Meta Ads,Credit Card
3033,2025-12-06,1259,Running Shoes,Fashion,2,333.26,666.52,Australia,Organic Search,Apple Pay
3034,2024-01-02,1076,Water Bottle,Sports,2,36.17,72.34,Asia,Referral,Credit Card
3035,2025-05-23,1134,Bluetooth Speaker,Electronics,2,244.43,488.86,Asia,Meta Ads,Bank Transfer
3036,2024-11-15,1081,Yoga Mat,Sports,3,497.96,1493.88,North America,Google Ads,Apple Pay
3037,2024-03-30,1081,LED Desk Lamp,Furniture,1,496.4,496.4,Australia,Meta Ads,Apple Pay
3038,2024-04-19,1281,Smart Watch,Electronics,4,470.37,1881.48,Europe,Email,Apple Pay
3039,2025-08-01,1009,Laptop Backpack,Accessories,4,74.92,299.68,North America,Google Ads,Bank Transfer
3040,2025-09-08,1088,Yoga Mat,Sports,1,146.96,146.96,Africa,Google Ads,Credit Card
3041,2024-03-28,1065,Office Chair,Furniture,2,270.74,541.48,Africa,Google Ads,Credit Card
3042,2024-04-01,1370,Running Shoes,Fashion,2,492.13,984.26,Europe,Referral,Bank Transfer
3043,2024-03-11,1179,Smart Watch,Electronics,2,34.1,68.2,Asia,Referral,Apple Pay
3044,2024-01-12,1254,Water Bottle,Sports,4,380.69,1522.76,Europe,Email,Apple Pay
3045,2025-01-25,1371,Wireless Headphones,Electronics,3,334.44,1003.32,Europe,Organic Search,Bank Transfer
3046,2024-08-12,1436,Laptop Backpack,Accessories,4,416.1,1664.4,North America,Google Ads,Credit Card
3047,2024-12-06,1121,Wireless Headphones,Electronics,3,259.63,778.89,Europe,Email,Bank Transfer
3048,2024-06-01,1132,Yoga Mat,Sports,3,288.0,864.0,Africa,Google Ads,Bank Transfer
3049,2025-02-23,1273,Running Shoes,Fashion,2,471.3,942.6,North America,Meta Ads,Bank Transfer
3050,2025-11-15,1487,Running Shoes,Fashion,4,237.47,949.88,North America,Referral,Bank Transfer
3051,2025-03-04,1360,Water Bottle,Sports,3,467.3,1401.9,Africa,Meta Ads,PayPal
3052,2024-10-09,1039,LED Desk Lamp,Furniture,4,444.26,1777.04,Africa,Referral,Bank Transfer
3053,2025-06-06,1438,Laptop Backpack,Accessories,5,160.86,804.3,Africa,Google Ads,PayPal
3054,2025-08-15,1030,Yoga Mat,Sports,3,27.22,81.66,Africa,Google Ads,Apple Pay
3055,2025-05-27,1289,Denim Jacket,Fashion,3,487.31,1461.93,Europe,Meta Ads,Apple Pay
3056,2024-10-05,1415,Yoga Mat,Sports,3,45.75,137.25,Africa,Organic Search,PayPal
3057,2024-04-23,1077,Smart Watch,Electronics,3,399.5,1198.5,Africa,Email,Apple Pay
3058,2024-06-16,1182,Laptop Backpack,Accessories,5,397.11,1985.55,North America,Organic Search,Apple Pay
3059,2024-10-16,1329,Smart Watch,Electronics,1,68.52,68.52,Australia,Organic Search,PayPal
3060,2025-07-13,1281,Smart Watch,Electronics,5,90.44,452.2,Europe,Google Ads,Bank Transfer
3061,2024-08-27,1157,Yoga Mat,Sports,3,345.04,1035.12,Asia,Referral,PayPal
3062,2024-03-07,1270,Office Chair,Furniture,3,301.61,904.83,Africa,Referral,Credit Card
3063,2025-02-18,1207,Laptop Backpack,Accessories,1,186.71,186.71,North America,Google Ads,Credit Card
3064,2024-07-05,1046,Running Shoes,Fashion,3,169.28,507.84,Asia,Google Ads,PayPal
3065,2024-09-10,1441,Wireless Headphones,Electronics,1,359.95,359.95,North America,Email,Bank Transfer
3066,2024-01-05,1421,Yoga Mat,Sports,4,88.29,353.16,Australia,Organic Search,Credit Card
3067,2024-02-29,1103,Running Shoes,Fashion,1,499.76,499.76,Europe,Google Ads,Bank Transfer
3068,2025-07-17,1423,LED Desk Lamp,Furniture,5,310.11,1550.55,North America,Google Ads,Credit Card
3069,2024-10-09,1016,Wireless Headphones,Electronics,2,162.95,325.9,Africa,Google Ads,PayPal
3070,2024-04-19,1384,Denim Jacket,Fashion,1,303.05,303.05,Africa,Referral,Bank Transfer
3071,2024-02-16,1399,Smart Watch,Electronics,4,444.37,1777.48,Europe,Email,Credit Card
3072,2025-06-03,1132,Smart Watch,Electronics,5,331.05,1655.25,Africa,Referral,Apple Pay
3073,2025-01-08,1471,Wireless Headphones,Electronics,1,56.98,56.98,Africa,Email,PayPal
3074,2024-12-11,1271,Running Shoes,Fashion,1,30.86,30.86,Europe,Referral,Bank Transfer
3075,2025-06-19,1381,Wireless Headphones,Electronics,4,86.05,344.2,Africa,Referral,Credit Card
3076,2024-08-20,1239,Smart Watch,Electronics,4,70.78,283.12,North America,Referral,Credit Card
3077,2025-09-22,1240,Running Shoes,Fashion,2,449.0,898.0,Australia,Referral,Bank Transfer
3078,2024-09-14,1246,Denim Jacket,Fashion,1,277.03,277.03,Africa,Email,PayPal
3079,2024-02-11,1229,Water Bottle,Sports,5,434.38,2171.9,North America,Meta Ads,Apple Pay
3080,2025-07-14,1007,Office Chair,Furniture,3,396.5,1189.5,Africa,Referral,Credit Card
3081,2024-01-16,1086,Laptop Backpack,Accessories,3,113.19,339.57,Europe,Meta Ads,Bank Transfer
3082,2024-07-09,1083,Smart Watch,Electronics,4,300.84,1203.36,Africa,Referral,Bank Transfer
3083,2025-07-18,1180,Denim Jacket,Fashion,3,211.24,633.72,Africa,Google Ads,Bank Transfer
3084,2025-03-29,1349,Bluetooth Speaker,Electronics,1,229.73,229.73,North America,Meta Ads,Apple Pay
3085,2025-12-14,1383,Running Shoes,Fashion,1,174.49,174.49,North America,Organic Search,Apple Pay
3086,2024-05-28,1198,Smart Watch,Electronics,1,250.56,250.56,North America,Meta Ads,PayPal
3087,2025-01-07,1023,Office Chair,Furniture,3,448.54,1345.62,Europe,Email,PayPal
3088,2025-12-20,1383,Smart Watch,Electronics,5,278.33,1391.65,Europe,Referral,PayPal
3089,2024-10-22,1277,Laptop Backpack,Accessories,5,51.66,258.3,North America,Google Ads,Apple Pay
3090,2024-04-19,1378,Water Bottle,Sports,5,408.5,2042.5,North America,Google Ads,Apple Pay
3091,2024-08-22,1023,Running Shoes,Fashion,1,196.78,196.78,North America,Organic Search,Bank Transfer
3092,2025-01-08,1390,Office Chair,Furniture,4,355.18,1420.72,Africa,Meta Ads,PayPal
3093,2025-11-14,1444,LED Desk Lamp,Furniture,3,131.68,395.04,Australia,Google Ads,Credit Card
3094,2024-01-04,1166,Wireless Headphones,Electronics,1,442.62,442.62,Asia,Organic Search,Bank Transfer
3095,2024-09-22,1393,Running Shoes,Fashion,4,262.67,1050.68,Australia,Organic Search,Credit Card
3096,2024-11-23,1241,Yoga Mat,Sports,5,181.74,908.7,North America,Meta Ads,Credit Card
3097,2025-04-04,1464,Denim Jacket,Fashion,3,407.45,1222.35,Europe,Meta Ads,Apple Pay
3098,2025-07-30,1254,Office Chair,Furniture,1,183.86,183.86,Asia,Meta Ads,Bank Transfer
3099,2025-10-16,1023,LED Desk Lamp,Furniture,4,97.17,388.68,Africa,Google Ads,PayPal
3100,2024-10-29,1402,Laptop Backpack,Accessories,4,384.02,1536.08,Asia,Email,Bank Transfer
3101,2025-04-18,1239,Running Shoes,Fashion,1,191.89,191.89,Africa,Google Ads,Credit Card
3102,2025-04-16,1104,Wireless Headphones,Electronics,5,242.65,1213.25,Asia,Organic Search,Apple Pay
3103,2025-10-29,1246,Office Chair,Furniture,2,250.95,501.9,North America,Meta Ads,Credit Card
3104,2025-05-13,1162,Laptop Backpack,Accessories,2,274.44,548.88,Europe,Organic Search,Apple Pay
3105,2024-03-15,1430,Laptop Backpack,Accessories,5,426.4,2132.0,Africa,Meta Ads,Bank Transfer
3106,2024-02-21,1082,LED Desk Lamp,Furniture,2,179.52,359.04,Africa,Referral,Bank Transfer
3107,2024-05-31,1457,Denim Jacket,Fashion,2,286.4,572.8,Asia,Google Ads,Bank Transfer
3108,2025-03-02,1219,Laptop Backpack,Accessories,2,24.94,49.88,Africa,Meta Ads,PayPal
3109,2025-05-04,1484,Smart Watch,Electronics,2,472.68,945.36,Europe,Referral,Bank Transfer
3110,2025-05-02,1213,Running Shoes,Fashion,3,309.8,929.4,Europe,Referral,Bank Transfer
3111,2025-05-31,1427,Denim Jacket,Fashion,5,45.02,225.1,North America,Email,Bank Transfer
3112,2025-08-28,1347,Yoga Mat,Sports,2,47.62,95.24,Asia,Email,PayPal
3113,2024-09-22,1003,Bluetooth Speaker,Electronics,1,349.91,349.91,Australia,Meta Ads,Bank Transfer
3114,2024-07-23,1295,Water Bottle,Sports,1,479.36,479.36,Asia,Referral,Bank Transfer
3115,2025-03-15,1487,Laptop Backpack,Accessories,1,170.85,170.85,Asia,Organic Search,Bank Transfer
3116,2024-02-29,1377,Denim Jacket,Fashion,5,305.78,1528.9,Africa,Organic Search,Apple Pay
3117,2024-12-18,1130,Running Shoes,Fashion,4,428.26,1713.04,Australia,Google Ads,PayPal
3118,2025-06-23,1132,Running Shoes,Fashion,2,248.89,497.78,Africa,Meta Ads,Bank Transfer
3119,2024-07-30,1092,Wireless Headphones,Electronics,2,104.21,208.42,Europe,Organic Search,Credit Card
3120,2024-04-18,1389,Smart Watch,Electronics,4,418.46,1673.84,Africa,Organic Search,Credit Card
3121,2025-05-18,1054,Water Bottle,Sports,2,47.46,94.92,Asia,Meta Ads,Apple Pay
3122,2024-04-26,1147,Laptop Backpack,Accessories,5,213.99,1069.95,Australia,Meta Ads,Credit Card
3123,2025-01-18,1089,Smart Watch,Electronics,4,478.57,1914.28,North America,Meta Ads,PayPal
3124,2024-07-10,1015,Running Shoes,Fashion,4,497.55,1990.2,Australia,Referral,Credit Card
3125,2024-04-07,1455,Laptop Backpack,Accessories,2,345.73,691.46,Asia,Organic Search,Credit Card
3126,2024-03-03,1216,Office Chair,Furniture,1,436.81,436.81,Africa,Organic Search,Credit Card
3127,2024-08-09,1412,Smart Watch,Electronics,4,463.45,1853.8,Africa,Google Ads,Apple Pay
3128,2025-12-02,1005,Wireless Headphones,Electronics,3,299.99,899.97,Europe,Meta Ads,Bank Transfer
3129,2025-04-14,1093,Laptop Backpack,Accessories,3,200.83,602.49,Europe,Google Ads,Bank Transfer
3130,2024-06-12,1288,Laptop Backpack,Accessories,4,227.95,911.8,Europe,Referral,Credit Card
3131,2025-07-06,1113,LED Desk Lamp,Furniture,1,375.89,375.89,Asia,Email,Credit Card
3132,2024-06-09,1451,Bluetooth Speaker,Electronics,5,369.69,1848.45,Australia,Email,Credit Card
3133,2025-12-16,1309,Yoga Mat,Sports,5,127.94,639.7,Africa,Meta Ads,Bank Transfer
3134,2024-07-03,1276,Smart Watch,Electronics,2,449.51,899.02,North America,Organic Search,PayPal
3135,2024-12-22,1333,Wireless Headphones,Electronics,3,487.97,1463.91,Australia,Organic Search,Credit Card
3136,2024-05-08,1425,Water Bottle,Sports,4,237.23,948.92,Asia,Meta Ads,Bank Transfer
3137,2024-06-19,1283,Laptop Backpack,Accessories,3,489.07,1467.21,Australia,Organic Search,Apple Pay
3138,2025-09-30,1383,LED Desk Lamp,Furniture,3,31.23,93.69,North America,Referral,Bank Transfer
3139,2024-11-04,1417,Wireless Headphones,Electronics,4,379.13,1516.52,Asia,Organic Search,Credit Card
3140,2024-06-22,1022,Office Chair,Furniture,1,339.25,339.25,North America,Referral,PayPal
3141,2025-09-01,1023,Running Shoes,Fashion,2,390.39,780.78,Asia,Email,PayPal
3142,2025-09-26,1016,Laptop Backpack,Accessories,3,280.26,840.78,North America,Referral,PayPal
3143,2024-06-26,1460,Running Shoes,Fashion,3,479.42,1438.26,Europe,Meta Ads,PayPal
3144,2024-01-07,1490,Running Shoes,Fashion,2,191.61,383.22,North America,Meta Ads,Apple Pay
3145,2025-10-29,1412,Bluetooth Speaker,Electronics,3,429.68,1289.04,North America,Google Ads,PayPal
3146,2024-12-11,1145,Bluetooth Speaker,Electronics,1,128.5,128.5,Africa,Referral,Apple Pay
3147,2025-12-12,1401,Yoga Mat,Sports,5,112.95,564.75,Europe,Meta Ads,PayPal
3148,2024-10-28,1435,Yoga Mat,Sports,4,461.19,1844.76,Australia,Organic Search,PayPal
3149,2024-01-08,1415,Office Chair,Furniture,1,186.47,186.47,Australia,Meta Ads,Credit Card
3150,2024-05-09,1425,Laptop Backpack,Accessories,3,63.42,190.26,Australia,Google Ads,Bank Transfer
3151,2024-12-07,1384,LED Desk Lamp,Furniture,4,170.27,681.08,Australia,Referral,PayPal
3152,2024-02-27,1060,Running Shoes,Fashion,2,484.15,968.3,Africa,Meta Ads,Credit Card
3153,2025-05-07,1235,Laptop Backpack,Accessories,5,198.41,992.05,Europe,Google Ads,Credit Card
3154,2025-01-28,1093,LED Desk Lamp,Furniture,3,327.64,982.92,Australia,Meta Ads,Bank Transfer
3155,2024-12-16,1318,Smart Watch,Electronics,5,83.57,417.85,Africa,Organic Search,Credit Card
3156,2025-12-20,1117,Smart Watch,Electronics,4,198.74,794.96,Africa,Meta Ads,Bank Transfer
3157,2024-10-07,1242,Bluetooth Speaker,Electronics,2,340.53,681.06,Australia,Organic Search,Apple Pay
3158,2025-01-27,1052,Running Shoes,Fashion,1,447.37,447.37,Africa,Google Ads,Bank Transfer
3159,2024-08-22,1013,Wireless Headphones,Electronics,5,304.68,1523.4,Australia,Email,Apple Pay
3160,2024-05-20,1138,Wireless Headphones,Electronics,2,99.78,199.56,North America,Google Ads,Apple Pay
3161,2025-12-08,1117,Bluetooth Speaker,Electronics,3,24.77,74.31,North America,Email,PayPal
3162,2024-05-22,1051,LED Desk Lamp,Furniture,1,163.77,163.77,North America,Referral,Bank Transfer
3163,2025-05-11,1469,LED Desk Lamp,Furniture,4,326.1,1304.4,Asia,Organic Search,PayPal
3164,2025-01-18,1354,Laptop Backpack,Accessories,2,93.6,187.2,North America,Referral,PayPal
3165,2025-12-26,1419,Laptop Backpack,Accessories,3,356.2,1068.6,Australia,Google Ads,PayPal
3166,2024-01-08,1154,Office Chair,Furniture,4,256.47,1025.88,Africa,Organic Search,Bank Transfer
3167,2025-08-11,1101,Yoga Mat,Sports,2,383.63,767.26,Australia,Referral,Bank Transfer
3168,2024-12-28,1048,Bluetooth Speaker,Electronics,5,472.52,2362.6,Europe,Email,Bank Transfer
3169,2025-07-09,1340,Laptop Backpack,Accessories,4,151.97,607.88,Australia,Email,Apple Pay
3170,2025-06-23,1271,Yoga Mat,Sports,5,102.46,512.3,Asia,Organic Search,Bank Transfer
3171,2024-05-18,1207,Running Shoes,Fashion,1,375.03,375.03,Asia,Organic Search,Bank Transfer
3172,2024-05-08,1337,LED Desk Lamp,Furniture,2,193.96,387.92,Europe,Email,Apple Pay
3173,2024-03-23,1402,LED Desk Lamp,Furniture,4,101.01,404.04,Europe,Meta Ads,PayPal
3174,2024-12-24,1004,Smart Watch,Electronics,5,108.01,540.05,Africa,Meta Ads,Apple Pay
3175,2025-04-02,1088,Office Chair,Furniture,4,110.58,442.32,Asia,Meta Ads,Credit Card
3176,2024-04-02,1435,Running Shoes,Fashion,2,137.93,275.86,Asia,Google Ads,Apple Pay
3177,2025-08-06,1293,Running Shoes,Fashion,5,25.49,127.45,North America,Referral,Bank Transfer
3178,2025-02-07,1087,Denim Jacket,Fashion,1,84.5,84.5,Africa,Google Ads,Apple Pay
3179,2024-12-16,1423,Wireless Headphones,Electronics,5,193.43,967.15,Europe,Meta Ads,Credit Card
3180,2025-05-03,1428,Laptop Backpack,Accessories,1,29.01,29.01,Europe,Referral,Credit Card
3181,2024-02-21,1377,Smart Watch,Electronics,5,125.41,627.05,Asia,Meta Ads,PayPal
3182,2024-05-17,1082,Laptop Backpack,Accessories,4,64.95,259.8,Australia,Meta Ads,Bank Transfer
3183,2024-01-06,1355,Wireless Headphones,Electronics,4,483.24,1932.96,Australia,Meta Ads,Bank Transfer
3184,2025-05-12,1337,Wireless Headphones,Electronics,3,211.99,635.97,Africa,Google Ads,Bank Transfer
3185,2024-02-26,1242,Water Bottle,Sports,2,207.64,415.28,Europe,Referral,Apple Pay
3186,2024-01-11,1007,LED Desk Lamp,Furniture,3,129.57,388.71,Europe,Meta Ads,Apple Pay
3187,2025-03-09,1046,Denim Jacket,Fashion,4,336.34,1345.36,Europe,Google Ads,PayPal
3188,2024-07-21,1402,Water Bottle,Sports,1,25.97,25.97,Australia,Email,Apple Pay
3189,2025-12-30,1047,Water Bottle,Sports,3,85.86,257.58,Europe,Google Ads,Bank Transfer
3190,2024-12-23,1141,Laptop Backpack,Accessories,1,459.39,459.39,Europe,Organic Search,PayPal
3191,2025-04-20,1240,Water Bottle,Sports,5,193.77,968.85,Africa,Google Ads,Bank Transfer
3192,2025-12-10,1106,Laptop Backpack,Accessories,5,160.31,801.55,Australia,Google Ads,Apple Pay
3193,2025-03-14,1414,Smart Watch,Electronics,4,177.34,709.36,Asia,Google Ads,Bank Transfer
3194,2024-01-21,1044,Denim Jacket,Fashion,5,315.44,1577.2,Europe,Meta Ads,Apple Pay
3195,2025-12-15,1093,Wireless Headphones,Electronics,2,157.77,315.54,Europe,Organic Search,Apple Pay
3196,2024-09-30,1395,Laptop Backpack,Accessories,1,388.92,388.92,Europe,Meta Ads,Apple Pay
3197,2024-12-19,1219,Bluetooth Speaker,Electronics,2,260.47,520.94,Africa,Referral,Apple Pay
3198,2025-04-04,1291,Wireless Headphones,Electronics,2,192.29,384.58,Asia,Referral,Apple Pay
3199,2024-08-18,1193,Running Shoes,Fashion,4,288.52,1154.08,North America,Email,Bank Transfer
3200,2024-06-26,1101,Office Chair,Furniture,4,372.29,1489.16,Asia,Google Ads,Credit Card
3201,2024-01-04,1304,Bluetooth Speaker,Electronics,2,260.41,520.82,Asia,Email,Bank Transfer
3202,2024-10-01,1089,Smart Watch,Electronics,4,368.53,1474.12,Europe,Email,Credit Card
3203,2024-02-03,1297,Yoga Mat,Sports,4,276.14,1104.56,Asia,Organic Search,Credit Card
3204,2024-11-08,1250,Water Bottle,Sports,1,160.93,160.93,Africa,Referral,Apple Pay
3205,2024-10-09,1108,Denim Jacket,Fashion,1,210.17,210.17,Africa,Google Ads,Bank Transfer
